ID registro,datasetKey_global_unique_identifier,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,Mes,Fecha,basisOfRecord,Leyenda,institutionCode,collectionCode,catalogNumber,recordNumber,rightsHolder,recordedBy
1313808735,72116eb4-ca86-48a6-a280-232a3eebcb1d,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,,Pará,,,1955-11-07T00:00:00,noviembre,7/11/55,PRESERVED_SPECIMEN,Espécimen físico o tejido,MPEG,OPE,MPEG.OPE 0014804,,Museu Paraense Emilio Goeldi (MPEG),"Hidasi,  J."
1269827507,0ead7539-70d6-4486-9a37-2c273413ec51,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"cativeiro, fundação Rio Zoo",Rj,,,,,,PRESERVED_SPECIMEN,Espécimen físico o tejido,Museu Nacional/UFRJ,Coleção de  do Museu Nacional (MN),37634,,Museu Nacional/UFRJ,
1147210097,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"Reserva Ecologica Cristalino, Trilha de Rochas",Mato Grosso,,,1997-12-17T00:00:00,diciembre,17/12/97,MACHINE_OBSERVATION,Espécimen multimedia,CLO,ML,89062,,Curtis A Marantz,Curtis A Marantz
1147143022,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"Rio Cristalino, Reserva Ecologica Cristalino",Mato Grosso,,,1997-10-25T00:00:00,octubre,25/10/97,MACHINE_OBSERVATION,Espécimen multimedia,CLO,ML,88573,,Curtis A Marantz,Curtis A Marantz
1147129235,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"Rio Cristalino, Reserva Ecologica Cristalino",Mato Grosso,,,1997-10-25T00:00:00,octubre,25/10/97,MACHINE_OBSERVATION,Espécimen multimedia,CLO,ML,88574,,Curtis A Marantz,Curtis A Marantz
858732397,96c93a1e-f762-11e1-a439-00145eb45e9a,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,,,,,,1930-07-18T00:00:00,julio,18/07/30,PRESERVED_SPECIMEN,Espécimen físico o tejido,AMNH,Birds,Skin-245997,,American Muesum of Natural History,
668142047,36f15a36-6b45-442e-9c31-cd633423aee0,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"Maraa, Lago Cumapi",Amazonas,-1.73,-65.879167,2007-07-31T00:00:00,julio,31/07/07,PRESERVED_SPECIMEN,Espécimen físico o tejido,FMNH,Birds,456463,JAP-757,The Field Museum of Natural History,
668142046,36f15a36-6b45-442e-9c31-cd633423aee0,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1989",Amazona kawalli,,BR,"Maraa, Lago Cumapi",Amazonas,-1.73,-65.879167,2007-07-31T00:00:00,julio,31/07/07,PRESERVED_SPECIMEN,Espécimen físico o tejido,FMNH,Birds,456462,JAP-756,The Field Museum of Natural History,
S20442010,URN:CornellLabOfOrnithology:EBIRD:OBS279336899,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1990",Amazona kawalli,,BR,Rio Madeira Manicore,Amazonas,-5.8139979,-61.2995911,23/07/03,julio,23/07/03,,Observación,eBird,,,,,
S20445385,URN:CornellLabOfOrnithology:EBIRD:OBS279384089,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1991",Amazona kawalli,,BR,"Rio Madeira, Rio Aripuana, Nova Olinda",Amazonas,-5.3880675,-60.4165649,26/07/03,julio,26/07/03,,Observación,eBird,,,,,
S20442499,URN:CornellLabOfOrnithology:EBIRD:OBS279343647,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1992",Amazona kawalli,,BR,Rio Madeira Manicore,Amazonas,-5.8139979,-61.2995911,24/07/03,julio,24/07/03,,Observación,eBird,,,,,
S20441530,URN:CornellLabOfOrnithology:EBIRD:OBS279330246,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1993",Amazona kawalli,,BR,"Rio Madeira Vista Nova, Rio Marmelos",Amazonas,-6.1387228,-61.8166351,22/07/03,julio,22/07/03,,Observación,eBird,,,,,
S20441089,URN:CornellLabOfOrnithology:EBIRD:OBS279324262,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1994",Amazona kawalli,,BR,"Rio Madeira Vista Nova, Rio Marmelos",Amazonas,-6.1387228,-61.8166351,21/07/03,julio,21/07/03,,Observación,eBird,,,,,
S21203725,URN:CornellLabOfOrnithology:EBIRD:OBS289245379,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1995",Amazona kawalli,,BR,Rio Juru√°--Bauana Ecological Field Station,Amazonas,-5.43862,-67.28658,2/12/07,diciembre,2/12/07,,Observación,eBird,,,,,
S18054455,URN:CornellLabOfOrnithology:EBIRD:OBS247878775,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1996",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,31/10/08,octubre,31/10/08,,Observación,eBird,,,,,
S65119102,URN:CornellLabOfOrnithology:EBIRD:OBS870730495,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1997",Amazona kawalli,,BR,"Pousada Rio Roosevelt (-8.4943, -60.9623)",Amazonas,-8.4943,-60.9623,31/10/08,octubre,31/10/08,,Observación,eBird,,,,,
S18297644,URN:CornellLabOfOrnithology:EBIRD:OBS251925437,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1998",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,4/11/08,noviembre,4/11/08,,Observación,eBird,,,,,
S18252886,URN:CornellLabOfOrnithology:EBIRD:OBS251151248,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 1999",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,1/11/08,noviembre,1/11/08,,Observación,eBird,,,,,
S18297911,URN:CornellLabOfOrnithology:EBIRD:OBS251930072,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2000",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,5/11/08,noviembre,5/11/08,,Observación,eBird,,,,,
S18294477,URN:CornellLabOfOrnithology:EBIRD:OBS251871010,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2001",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,2/11/08,noviembre,2/11/08,,Observación,eBird,,,,,
S18314485,URN:CornellLabOfOrnithology:EBIRD:OBS252224287,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2002",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,9/11/08,noviembre,9/11/08,,Observación,eBird,,,,,
S18298608,URN:CornellLabOfOrnithology:EBIRD:OBS251946755,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2003",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,6/11/08,noviembre,6/11/08,,Observación,eBird,,,,,
S18297023,URN:CornellLabOfOrnithology:EBIRD:OBS251914920,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2004",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,3/11/08,noviembre,3/11/08,,Observación,eBird,,,,,
S18302033,URN:CornellLabOfOrnithology:EBIRD:OBS252010582,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2005",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,8/11/08,noviembre,8/11/08,,Observación,eBird,,,,,
S21579363,URN:CornellLabOfOrnithology:EBIRD:OBS293711022,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2006",Amazona kawalli,,BR,Amazon Tupana Lodge,Amazonas,-4.1815364,-60.7750017,15/12/08,diciembre,15/12/08,,Observación,eBird,,,,,
S18235013,URN:CornellLabOfOrnithology:EBIRD:OBS250840589,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2007",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,20/02/10,febrero,20/02/10,,Observación,eBird,,,,,
S18814752,URN:CornellLabOfOrnithology:EBIRD:OBS260099059,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2008",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,24/02/10,febrero,24/02/10,,Observación,eBird,,,,,
S18245243,URN:CornellLabOfOrnithology:EBIRD:OBS251016915,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2009",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,21/02/10,febrero,21/02/10,,Observación,eBird,,,,,
S50619834,URN:CornellLabOfOrnithology:EBIRD:OBS685224357,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2010",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,12/04/10,abril,12/04/10,,Observación,eBird,,,,,
S50642919,URN:CornellLabOfOrnithology:EBIRD:OBS685523591,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2011",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,13/04/10,abril,13/04/10,,Observación,eBird,,,,,
S51376866,URN:CornellLabOfOrnithology:EBIRD:OBS694579807,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2012",Amazona kawalli,,BR,Pousada Rio Roosevelt--margem oeste,Amazonas,-8.4615094,-60.9659433,15/04/10,abril,15/04/10,,Observación,eBird,,,,,
S50642288,URN:CornellLabOfOrnithology:EBIRD:OBS685516514,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2013",Amazona kawalli,,BR,Pousada Rio Roosevelt -- Rio Madeirinha and Campina,Amazonas,-8.5981365,-61.0074234,14/04/10,abril,14/04/10,,Observación,eBird,,,,,
S28756340,URN:CornellLabOfOrnithology:EBIRD:OBS388600206,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2014",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,20/06/10,junio,20/06/10,,Observación,eBird,,,,,
S64975531,URN:CornellLabOfOrnithology:EBIRD:OBS869782334,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2015",Amazona kawalli,,BR,"Pousada Rio Roosevelt (-8.4943, -60.9623)",Amazonas,-8.4943,-60.9623,20/06/10,junio,20/06/10,,Observación,eBird,,,,,
S19524949,URN:CornellLabOfOrnithology:EBIRD:OBS268429029,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2016",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,10/10/10,octubre,10/10/10,,Observación,eBird,,,,,
S19525070,URN:CornellLabOfOrnithology:EBIRD:OBS268430742,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2017",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,11/10/10,octubre,11/10/10,,Observación,eBird,,,,,
S18932044,URN:CornellLabOfOrnithology:EBIRD:OBS261551101,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2018",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,30/07/11,julio,30/07/11,,Observación,eBird,,,,,
S8630224,URN:CornellLabOfOrnithology:EBIRD:OBS123717040,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2019",Amazona kawalli,,BR,Barra de Sao Manoel,Amazonas,-7.346401,-58.1597328,15/07/11,julio,15/07/11,,Observación,eBird,,,,,
S18937041,URN:CornellLabOfOrnithology:EBIRD:OBS261614359,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2020",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,1/08/11,agosto,1/08/11,,Observación,eBird,,,,,
S33457970,URN:CornellLabOfOrnithology:EBIRD:OBS454609454,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2021",Amazona kawalli,,BR,"Regi√£o de Autazes, Baixo Madeira",Amazonas,-3.5085379,-58.9737082,23/10/13,octubre,23/10/13,,Observación,eBird,,,,,
S33480136,URN:CornellLabOfOrnithology:EBIRD:OBS454853160,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2022",Amazona kawalli,,BR,"Regi√£o de Autazes, Baixo Madeira",Amazonas,-3.5085379,-58.9737082,9/05/14,mayo,9/05/14,,Observación,eBird,,,,,
S18848713,URN:CornellLabOfOrnithology:EBIRD:OBS260564052,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2023",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,8/06/14,junio,8/06/14,,Observación,eBird,,,,,
S18847196,URN:CornellLabOfOrnithology:EBIRD:OBS260543335,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2024",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,8/06/14,junio,8/06/14,,Observación,eBird,,,,,
S19068662,URN:CornellLabOfOrnithology:EBIRD:OBS263301047,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2025",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,10/06/14,junio,10/06/14,,Observación,eBird,,,,,
S18923861,URN:CornellLabOfOrnithology:EBIRD:OBS261446650,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2026",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,10/06/14,junio,10/06/14,,Observación,eBird,,,,,
S18811941,URN:CornellLabOfOrnithology:EBIRD:OBS260060674,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2027",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,7/06/14,junio,7/06/14,,Observación,eBird,,,,,
S19068713,URN:CornellLabOfOrnithology:EBIRD:OBS263301760,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2028",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,10/06/14,junio,10/06/14,,Observación,eBird,,,,,
S33489519,URN:CornellLabOfOrnithology:EBIRD:OBS454958744,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2029",Amazona kawalli,,BR,"Regi√£o de Autazes, Baixo Madeira",Amazonas,-3.5085379,-58.9737082,9/12/14,diciembre,9/12/14,,Observación,eBird,,,,,
S26538734,URN:CornellLabOfOrnithology:EBIRD:OBS362067563,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2030",Amazona kawalli,,BR,Povoado Lagoinha,Amazonas,-2.58015,-56.46901,7/02/15,febrero,7/02/15,,Observación,eBird,,,,,
S23972159,URN:CornellLabOfOrnithology:EBIRD:OBS327753535,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2031",Amazona kawalli,,BR,"Pousada Rio Roosevelt, Par√°",Amazonas,-8.494499,-60.961966,10/06/15,junio,10/06/15,,Observación,eBird,,,,,
S25057612,URN:CornellLabOfOrnithology:EBIRD:OBS342669899,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2032",Amazona kawalli,,BR,Ilha do Quadro,Amazonas,-7.1532281,-60.6872749,6/08/15,agosto,6/08/15,,Observación,eBird,,,,,
S25080439,URN:CornellLabOfOrnithology:EBIRD:OBS342974856,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2033",Amazona kawalli,,BR,Aripuana cruising,Amazonas,-5.9386493,-60.2135324,9/08/15,agosto,9/08/15,,Observación,eBird,,,,,
S25045142,URN:CornellLabOfOrnithology:EBIRD:OBS342498260,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2034",Amazona kawalli,,BR,left bank opposite Castanheira Trail,Amazonas,-6.9351176,-60.5342388,5/08/15,agosto,5/08/15,,Observación,eBird,,,,,
S24678272,URN:CornellLabOfOrnithology:EBIRD:OBS337233412,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2035",Amazona kawalli,,BR,Campina Trail,Amazonas,-6.6045874,-60.46772,3/08/15,agosto,3/08/15,,Observación,eBird,,,,,
S25080096,URN:CornellLabOfOrnithology:EBIRD:OBS342970371,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2036",Amazona kawalli,,BR,Igarape Arauazinho,Amazonas,-6.2961675,-60.3596592,8/08/15,agosto,8/08/15,,Observación,eBird,,,,,
S25147792,URN:CornellLabOfOrnithology:EBIRD:OBS343982772,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2037",Amazona kawalli,,BR,Nova Olinda right bank trail,Amazonas,-5.4696026,-60.3950644,11/08/15,agosto,11/08/15,,Observación,eBird,,,,,
S24779480,URN:CornellLabOfOrnithology:EBIRD:OBS338725702,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2038",Amazona kawalli,,BR,Mutum Logging Road,Amazonas,-6.7062934,-60.4451466,4/08/15,agosto,4/08/15,,Observación,eBird,,,,,
S30387629,URN:CornellLabOfOrnithology:EBIRD:OBS414069107,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2039",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,28/10/15,octubre,28/10/15,,Observación,eBird,,,,,
S25774388,URN:CornellLabOfOrnithology:EBIRD:OBS352589273,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2040",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,26/10/15,octubre,26/10/15,,Observación,eBird,,,,,
S30397585,URN:CornellLabOfOrnithology:EBIRD:OBS414216133,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2041",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,25/10/15,octubre,25/10/15,,Observación,eBird,,,,,
S28048237,URN:CornellLabOfOrnithology:EBIRD:OBS379888636,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2042",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,27/10/15,octubre,27/10/15,,Observación,eBird,,,,,
S30406920,URN:CornellLabOfOrnithology:EBIRD:OBS414336798,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2043",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,26/10/15,octubre,26/10/15,,Observación,eBird,,,,,
S25771217,URN:CornellLabOfOrnithology:EBIRD:OBS352543944,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2044",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,25/10/15,octubre,25/10/15,,Observación,eBird,,,,,
S25770883,URN:CornellLabOfOrnithology:EBIRD:OBS352538609,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2045",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,25/10/15,octubre,25/10/15,,Observación,eBird,,,,,
S30413497,URN:CornellLabOfOrnithology:EBIRD:OBS414427016,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2046",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,27/10/15,octubre,27/10/15,,Observación,eBird,,,,,
S27964428,URN:CornellLabOfOrnithology:EBIRD:OBS378833045,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2047",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,28/10/15,octubre,28/10/15,,Observación,eBird,,,,,
S33401386,URN:CornellLabOfOrnithology:EBIRD:OBS453927355,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2048",Amazona kawalli,,BR,Beruri BR-319 km 170-200,Amazonas,-4.314407,-60.886114,4/11/15,noviembre,4/11/15,,Observación,eBird,,,,,
S30078997,URN:CornellLabOfOrnithology:EBIRD:OBS409826634,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2049",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,4/06/16,junio,4/06/16,,Observación,eBird,,,,,
S30078511,URN:CornellLabOfOrnithology:EBIRD:OBS409818394,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2050",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,2/06/16,junio,2/06/16,,Observación,eBird,,,,,
S43930491,URN:CornellLabOfOrnithology:EBIRD:OBS591441379,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2051",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,21/06/16,junio,21/06/16,,Observación,eBird,,,,,
S30095827,URN:CornellLabOfOrnithology:EBIRD:OBS410086886,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2052",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,2/06/16,junio,2/06/16,,Observación,eBird,,,,,
S43928195,URN:CornellLabOfOrnithology:EBIRD:OBS591409907,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2053",Amazona kawalli,,BR,Pousada Rio Roosevelt,Amazonas,-8.494205,-60.9621497,18/06/16,junio,18/06/16,,Observación,eBird,,,,,
S30096269,URN:CornellLabOfOrnithology:EBIRD:OBS410093861,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona kawalli,,SPECIES,"Amazona kawalli Grantsau & Camargo, 2054",Amazona kawalli,,BR,Tupana Lodge,Amazonas,-4.0736391,-60.6699666,3/06/16,junio,3/06/16,,Observación,eBird,,,,,
